Gammal kod	Gammalt namn	Ny kod	Nytt namn	Hel/Del	Datum ikraftträdande	Ändringstyp	Ändring
180701	Gällersta	188018	Gällersta	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
180702	Ekeby	188103	Ekeby	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
180801	Sköllersta	186104	Sköllersta	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
180802	Svennevad	186105	Svennevad	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
180803	Bo	186106	Bo	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
180901	Lerbäck	188203	Lerbäck	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
180902	Snavlunda	188204	Snavlunda	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
181000	Hammar	181001	Hammar	Hel	1967-01-01	23	Kodändrad; annat än 20-22
181001	Hammar	188205	Hammar	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
181101	Viby	186102	Viby	Hel	1965-01-01	21	Kodändrad; ny kommuntillhörighet
181102	Tångeråsa	186103	Tångeråsa	Hel	1965-01-01	21	Kodändrad; ny kommuntillhörighet
181200	Hallsberg, del	186100	Hallsberg	Hel	1963-01-01	10	Upphör; till befintlig
181301	Hardemo	188102	Hardemo	Hel	1967-01-01	23	Kodändrad; annat än 20-22
181302	Kumla, del	188101	Kumla	Hel	1967-01-01	10	Upphör; till befintlig
181401	Hidinge	188019	Hidinge	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
181401	Hidinge	181402	Knista	Hel	2006-01-01	10	Upphör; till befintlig
181402	Knista	188020	Knista	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
181402	Knista	181402	Knista	Hel	2006-01-01	15	Utvidgas
181403	Kräcklinge	188021	Kräcklinge	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
181403	Kräcklinge	181405	Edsberg	Hel	2006-01-01	10	Upphör; till befintlig
181404	Hackvad	188022	Hackvad	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
181404	Hackvad	181405	Edsberg	Hel	2006-01-01	10	Upphör; till befintlig
181405	Edsberg	188023	Edsberg	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
181405	Edsberg	181405	Edsberg	Hel	2006-01-01	15	Utvidgas
181406	Tångeråsa	188024	Tångeråsa	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
181406	Tångeråsa	181405	Edsberg	Hel	2006-01-01	10	Upphör; till befintlig
181407	Kvistbro	188025	Kvistbro	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
181407	Kvistbro	181402	Knista	Hel	2006-01-01	10	Upphör; till befintlig
181501	Kvistbro	181407	Kvistbro	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
181502	Skagershult	186004	Skagershult	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
181503	Nysund	186202	Nysund	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
181600	Grythyttan	186302	Grythyttan	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
181701	Hjulsjö	188402	Hjulsjö	Hel	1965-01-01	21	Kodändrad; ny kommuntillhörighet
181702	Järnboås	188403	Järnboås	Hel	1965-01-01	21	Kodändrad; ny kommuntillhörighet
181703	Nora bergsförs.	188404	Nora bergsförs.	Hel	1965-01-01	21	Kodändrad; ny kommuntillhörighet
181704	Viker	188405	Viker	Hel	1965-01-01	21	Kodändrad; ny kommuntillhörighet
181801	Guldsmedshyttan	188503	Guldsmedshyttan	Hel	1969-01-01	21	Kodändrad; ny kommuntillhörighet
181802	Linde	181802	Lindesberg, del	Hel	1967-01-01	40	Namnändrad (ej kodändrad)
181802	Lindesberg, del	188502	Lindesberg	Hel	1969-01-01	10	Upphör; till befintlig
181900	Näsby	186500	Näsby	Hel	1955-01-01	21	Kodändrad; ny kommuntillhörighet
182001	Fellingsbro	188505	Fellingsbro	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
182002	Fellingsbro norra	188506	Fellingsbro norra	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
182100	Ramsberg	182101	Ramsberg	Hel	1967-01-01	23	Kodändrad; annat än 20-22
182101	Ramsberg	188507	Ramsberg	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
182201	Ljusnarsbergs kbfd, del	186401	Ljusnarsbergs kbfd	Hel	1962-01-01	10	Upphör; till befintlig
182202	Hörkens kbfd	186402	Hörkens kbfd	Hel	1962-01-01	23	Kodändrad; annat än 20-22
186000	Ramundeboda	186001	Ramundeboda	Hel	1967-01-01	23	Kodändrad; annat än 20-22
186002	Finnerödja	186002	Finnerödja-Tived	Hel	2006-01-01	16	Utvidgas och namnändras
186003	Tived	186002	Finnerödja-Tived	Hel	2006-01-01	10	Upphör; till befintlig
186100	Hallsberg, del	186100	Hallsberg	Hel	1963-01-01	16	Utvidgas och namnändras
186100	Hallsberg	186101	Hallsberg	Hel	1965-01-01	23	Kodändrad; annat än 20-22
186103	Tångeråsa	181406	Tångeråsa	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
186104	Sköllersta	186104	Sköllersta	Hel	2010-01-01	15	Utvidgas
186105	Svennevad	186105	Bo-Svennevad	Hel	2006-01-01	16	Utvidgas och namnändras
186105	Bo-Svennevad	186104	Sköllersta	Hel	2010-01-01	10	Upphör; till befintlig
186106	Bo	186105	Bo-Svennevad	Hel	2006-01-01	10	Upphör; till befintlig
186200	Degerfors	186201	Degerfors	Hel	1967-01-01	23	Kodändrad; annat än 20-22
186201	Degerfors	186201	Degerfors-Nysund	Hel	2006-01-01	16	Utvidgas och namnändras
186202	Nysund	186201	Degerfors-Nysund	Hel	2006-01-01	10	Upphör; till befintlig
186300	Hällefors	186301	Hällefors	Hel	1967-01-01	23	Kodändrad; annat än 20-22
186301	Hällefors	186301	Hällefors-Hjulsjö	Hel	2006-01-01	16	Utvidgas och namnändras
186303	Hjulsjö	186301	Hällefors-Hjulsjö	Hel	2006-01-01	10	Upphör; till befintlig
186400	Ljusnarsbergs kbfd, del	186401	Ljusnarsbergs kbfd	Hel	1962-01-01	21	Kodändrad; ny kommuntillhörighet
186401	Ljusnarsbergs kbfd	186401	Ljusnarsberg	Hel	1992-01-01	16	Utvidgas och namnändras
186401	Ljusnarsbergs kbfd	186401	Ljusnarsbergs kbfd	Hel	1962-01-01	16	Utvidgas och namnändras
186402	Hörkens kbfd	186401	Ljusnarsberg	Hel	1992-01-01	10	Upphör; till befintlig
186500	Näsby	186501	Näsby	Hel	1967-01-01	23	Kodändrad; annat än 20-22
186501	Näsby	188504	Näsby	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
188001	Örebro Nikolai	188031	Adolfsberg	Del	1995-01-01	12	Ger del till nybildad
188003	Längbro	188030	Mikael	Del	1977-01-01	12	Ger del till nybildad
188003	Längbro	188003	Längbro	Hel	1954-01-01	15	Utvidgas
188004	Ånsta	188003	Längbro	Hel	1954-01-01	10	Upphör; till befintlig
188005	Almby	188004	Almby	Hel	1954-01-01	23	Kodändrad; annat än 20-22
188005	Mosjö	188005	Mosjö-Täby	Hel	2010-01-01	16	Utvidgas och namnändras
188006	Eker	188003	Längbro	Hel	1954-01-01	10	Upphör; till befintlig
188006	Täby	188005	Mosjö-Täby	Hel	2010-01-01	10	Upphör; till befintlig
188007	Vintrosa	188008	Tysslinge	Hel	2002-01-01	10	Upphör; till befintlig
188008	Tysslinge	188008	Tysslinge	Hel	2002-01-01	15	Utvidgas
188009	Gräve	188008	Tysslinge	Hel	2002-01-01	10	Upphör; till befintlig
188010	Kil	188013	Axberg	Hel	2002-01-01	10	Upphör; till befintlig
188011	Ervalla	188013	Axberg	Hel	2002-01-01	10	Upphör; till befintlig
188012	Axberg	188013	Axberg	Hel	2002-01-01	10	Upphör; till befintlig
188013	Hovsta	188013	Axberg	Hel	2002-01-01	16	Utvidgas och namnändras
188016	Stora Mellösa	188016	Kvismare	Hel	2014-01-01	16	Utvidgas och namnändras
188017	Norrbyås	188018	Gällersta-Norrbyås	Hel	2006-01-01	10	Upphör; till befintlig
188018	Gällersta	188018	Gällersta-Norrbyås	Hel	2006-01-01	16	Utvidgas och namnändras
188018	Gällersta-Norrbyås	188016	Kvismare	Hel	2014-01-01	10	Upphör; till befintlig
188019	Hidinge	181401	Hidinge	Hel	1995-01-01	21	Kodändrad; ny kommuntillhörighet
188020	Knista	181402	Knista	Hel	1995-01-01	21	Kodändrad; ny kommuntillhörighet
188021	Kräcklinge	181403	Kräcklinge	Hel	1995-01-01	21	Kodändrad; ny kommuntillhörighet
188022	Hackvad	181404	Hackvad	Hel	1995-01-01	21	Kodändrad; ny kommuntillhörighet
188023	Edsberg	181405	Edsberg	Hel	1995-01-01	21	Kodändrad; ny kommuntillhörighet
188024	Tångeråsa	181406	Tångeråsa	Hel	1995-01-01	21	Kodändrad; ny kommuntillhörighet
188025	Kvistbro	181407	Kvistbro	Hel	1995-01-01	21	Kodändrad; ny kommuntillhörighet
188026	Rinkaby	188027	Glanshammar	Hel	2002-01-01	10	Upphör; till befintlig
188027	Glanshammar	188027	Glanshammar	Hel	2002-01-01	15	Utvidgas
188028	Ödeby	188029	Lillkyrka-Ödeby	Hel	1981-01-01	10	Upphör; till befintlig
188029	Lillkyrka	188029	Lillkyrka-Ödeby	Hel	1981-01-01	16	Utvidgas och namnändras
188029	Lillkyrka-Ödeby	188027	Glanshammar	Hel	2002-01-01	10	Upphör; till befintlig
188100	Kumla, del	188101	Kumla	Hel	1967-01-01	23	Kodändrad; annat än 20-22
188101	Kumla	188101	Kumla	Hel	1967-01-01	16	Utvidgas och namnändras
188201	Askersunds stadsförs.	188201	Askersund	Hel	1965-01-01	16	Utvidgas och namnändras
188201	Askersund	188201	Askersund-Hammar	Hel	2018-01-01	16	Utvidgas och namnändras
188202	Askersunds landsförs.	188201	Askersund	Hel	1965-01-01	10	Upphör; till befintlig
188205	Hammar	188201	Askersund-Hammar	Hel	2018-01-01	10	Upphör; till befintlig
188300	Karlskoga	188301	Karlskoga	Hel	1967-01-01	23	Kodändrad; annat än 20-22
188400	Nora stadsförs.	188401	Nora stadsförs.	Hel	1965-01-01	23	Kodändrad; annat än 20-22
188401	Nora stadsförs.	188404	Nora bergsförs.	Hel	1974-01-01	10	Upphör; till befintlig
188402	Hjulsjö	186303	Hjulsjö	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
188403	Järnboås	188404	Nora bergslagsförs.	Hel	2010-01-01	10	Upphör; till befintlig
188404	Nora bergsförs.	188404	Nora bergsförs.	Hel	1974-01-01	15	Utvidgas
188404	Nora bergsförs.	188404	Nora bergslagsförs.	Hel	2010-01-01	16	Utvidgas och namnändras
188405	Viker	188404	Nora bergslagsförs.	Hel	2010-01-01	10	Upphör; till befintlig
188500	Lindesberg	188501	Lindesberg, del	Hel	1967-01-01	33	Kod- och namnändrad; annat än 30-32
188501	Lindesberg, del	188502	Lindesberg	Hel	1969-01-01	23	Kodändrad; annat än 20-22
188502	Lindesberg	188502	Linde bergslag	Hel	2010-01-01	16	Utvidgas och namnändras
188502	Linde bergslag	188502	Linde bergslag	Hel	2016-01-01	15	Utvidgas
188502	Lindesberg	188502	Lindesberg	Hel	1969-01-01	16	Utvidgas och namnändras
188503	Guldsmedshyttan	188502	Linde bergslag	Hel	2016-01-01	10	Upphör; till befintlig
188505	Fellingsbro	188505	Fellingsbro	Hel	1992-01-01	15	Utvidgas
188506	Fellingsbro norra	188505	Fellingsbro	Hel	1992-01-01	10	Upphör; till befintlig
188507	Ramsberg	188502	Linde bergslag	Hel	2010-01-01	10	Upphör; till befintlig
190101	Torpa	196003	Torpa	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
190102	Kung Karl, del	196001	Kung Karl	Hel	1971-01-01	10	Upphör; till befintlig
190103	Kungs-Barkarö	196004	Kungs-Barkarö	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
190104	Björskog	196005	Björskog	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
190201	Arboga landsförs.	198402	Arboga landsförs.	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
190202	Himmeta	198302	Himmeta	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
190203	Medåker	198403	Medåker	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
190204	Västra Skedvi	198303	Västra Skedvi	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
190300	Kolsva	190301	Kolsva	Hel	1967-01-01	23	Kodändrad; annat än 20-22
190300	Kolsva	190300	Kolsva	Hel	1962-01-01	16	Utvidgas och namnändras
190301	Kolsva södra kbfd	190300	Kolsva	Hel	1962-01-01	23	Kodändrad; annat än 20-22
190301	Kolsva	198304	Kolsva	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
190302	Kolsva norra kbfd	190300	Kolsva	Hel	1962-01-01	10	Upphör; till befintlig
190401	Hed	190402	Skinnskatteberg med Hed och Gunnilbo	Hel	2006-01-01	10	Upphör; till befintlig
190402	Skinnskatteberg	190402	Skinnskatteberg med Hed och Gunnilbo	Hel	2006-01-01	16	Utvidgas och namnändras
190403	Gunnilbo	190402	Skinnskatteberg med Hed och Gunnilbo	Hel	2006-01-01	10	Upphör; till befintlig
190501	Odensvi	198305	Odensvi	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
190502	Munktorp	198306	Munktorp	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
190601	Kolbäck	196103	Kolbäck	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
190602	Ryttern	190602	Rytterne	Hel	1961-01-01	40	Namnändrad (ej kodändrad)
190602	Rytterne	198020	Rytterne	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
190603	Säby	196104	Säby	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
190700	Sura	190701	Sura	Hel	1963-01-01	23	Kodändrad; annat än 20-22
190701	Sura	190701	Sura-Ramnäs	Hel	2014-01-01	16	Utvidgas och namnändras
190702	Ramnäs	190701	Sura-Ramnäs	Hel	2014-01-01	10	Upphör; till befintlig
190703	Västervåla	198202	Västervåla	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
190801	Ramnäs	190702	Ramnäs	Hel	1963-01-01	21	Kodändrad; ny kommuntillhörighet
190802	Västervåla	190703	Västervåla	Hel	1963-01-01	21	Kodändrad; ny kommuntillhörighet
191001	Karbenning	196202	Karbenning	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
191002	Västerfärnebo	198102	Västerfärnebo	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
191003	Fläckebo	198103	Fläckebo	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
191101	Haraker	198005	Haraker	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191102	Romfartuna	198006	Romfartuna	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191103	Skultuna	198007	Skultuna	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191201	Lillhärad	198008	Lillhärad	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191202	Dingtuna	198009	Dingtuna	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191203	Västerås-Barkarö	198010	Västerås-Barkarö	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191301	Irsta	198011	Irsta	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191302	Kärrbo	198012	Kärrbo	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191303	Kungsåra	198013	Kungsåra	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191304	Ängsö	198014	Ängsö	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191305	Björksta	198015	Björksta	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191401	Hubbo	198016	Hubbo	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191402	Tillberga	198017	Tillberga	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191403	Tortuna	198018	Tortuna	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191404	Sevalla	198019	Sevalla	Hel	1967-01-01	21	Kodändrad; ny kommuntillhörighet
191501	Simtuna	038131	Simtuna	Hel	1971-01-01	22	Kodändrad; både ny läns- och kommuntillhörighet
191502	Frösthult	038132	Frösthult	Hel	1971-01-01	22	Kodändrad; både ny läns- och kommuntillhörighet
191503	Härnevi	038133	Härnevi	Hel	1971-01-01	22	Kodändrad; både ny läns- och kommuntillhörighet
191504	Torstuna	038134	Torstuna	Hel	1971-01-01	22	Kodändrad; både ny läns- och kommuntillhörighet
191505	Österunda	038135	Österunda	Hel	1971-01-01	22	Kodändrad; både ny läns- och kommuntillhörighet
191506	Altuna	038136	Altuna	Hel	1971-01-01	22	Kodändrad; både ny läns- och kommuntillhörighet
191600	Vittinge	191601	Vittinge	Hel	1967-01-01	23	Kodändrad; annat än 20-22
191601	Vittinge	191704	Vittinge	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
191701	Västerlövsta	033101	Västerlövsta	Hel	2007-01-01	20	Kodändrad; ny länstillhörighet
191702	Huddunge	033102	Huddunge	Hel	2007-01-01	20	Kodändrad; ny länstillhörighet
191703	Enåker	033103	Enåker	Hel	2007-01-01	20	Kodändrad; ny länstillhörighet
191704	Vittinge	033104	Vittinge	Hel	2007-01-01	20	Kodändrad; ny länstillhörighet
191705	Nora	033105	Nora	Hel	2007-01-01	20	Kodändrad; ny länstillhörighet
191706	Östervåla	033106	Östervåla	Hel	2007-01-01	20	Kodändrad; ny länstillhörighet
191707	Harbo	033107	Harbo	Hel	2007-01-01	20	Kodändrad; ny länstillhörighet
191801	Norrby	198104	Norrby	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
191802	Tärna	198105	Tärna	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
191803	Kumla	198106	Kumla	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
191804	Kila	198107	Kila	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
191900	Möklinta	191901	Möklinta	Hel	1967-01-01	23	Kodändrad; annat än 20-22
191901	Möklinta	198108	Möklinta	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
192000	Nora	192001	Nora	Hel	1967-01-01	23	Kodändrad; annat än 20-22
192001	Nora	191705	Nora	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
192101	Östervåla	191706	Östervåla	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
192102	Harbo	191707	Harbo	Hel	1971-01-01	21	Kodändrad; ny kommuntillhörighet
196000	Kung Karl, del	196001	Kung Karl, del	Hel	1967-01-01	23	Kodändrad; annat än 20-22
196001	Kung Karl, del	196001	Kung Karl	Hel	1971-01-01	16	Utvidgas och namnändras
196001	Kung Karl	196001	Kungsör	Hel	2006-01-01	16	Utvidgas och namnändras
196003	Torpa	196001	Kungsör	Hel	2006-01-01	10	Upphör; till befintlig
196004	Kungs-Barkarö	196001	Kungsör	Hel	2006-01-01	10	Upphör; till befintlig
196005	Björskog	196001	Kungsör	Hel	2006-01-01	10	Upphör; till befintlig
196101	Hallstahammar	196101	Hallstahammar-Berg	Hel	2006-01-01	16	Utvidgas och namnändras
196101	Hallstahammar-Berg	196101	Hallstahammar-Kolbäck	Hel	2014-01-01	16	Utvidgas och namnändras
196102	Berg	196101	Hallstahammar-Berg	Hel	2006-01-01	10	Upphör; till befintlig
196103	Kolbäck	196103	Kolbäck-Säby	Hel	2006-01-01	16	Utvidgas och namnändras
196103	Kolbäck-Säby	196101	Hallstahammar-Kolbäck	Hel	2014-01-01	10	Upphör; till befintlig
196104	Säby	196103	Kolbäck-Säby	Hel	2006-01-01	10	Upphör; till befintlig
196200	Norberg	196201	Norberg	Hel	1967-01-01	23	Kodändrad; annat än 20-22
196201	Norberg	196201	Norberg-Karbenning	Hel	2010-01-01	16	Utvidgas och namnändras
196202	Karbenning	196201	Norberg-Karbenning	Hel	2010-01-01	10	Upphör; till befintlig
198001	Västerås	198001	Västerås domkyrkoförs.	Hel	1962-01-01	40	Namnändrad (ej kodändrad)
198001	Västerås domkyrkoförs.	198001	Västerås domkyrkoförs.	Hel	2006-01-01	15	Utvidgas
198001	Västerås domkyrkoförs.	198024	Viksäng	Del	2014-01-01	12	Ger del till nybildad
198001	Västerås domkyrkoförs.	198021	Viksäng	Del	1992-01-01	12	Ger del till nybildad
198002	Lundby	198002	Västerås Lundby	Hel	1962-01-01	40	Namnändrad (ej kodändrad)
198003	Badelunda	198003	Västerås Badelunda	Hel	1962-01-01	40	Namnändrad (ej kodändrad)
198004	Skerike	198004	Västerås Skerike	Hel	1962-01-01	40	Namnändrad (ej kodändrad)
198004	Västerås Skerike	198004	Skerike	Hel	1992-01-01	40	Namnändrad (ej kodändrad)
198004	Västerås Skerike	198022	Gideonsberg	Del	1992-01-01	13	Ger delar till nybildade
198004	Västerås Skerike	198023	Önsta	Del	1992-01-01	13	Ger delar till nybildade
198004	Skerike	198022	Skerike-Gideonsberg	Hel	2006-01-01	10	Upphör; till befintlig
198005	Haraker	198007	Norrbo	Hel	2006-01-01	10	Upphör; till befintlig
198006	Romfartuna	198007	Norrbo	Hel	2006-01-01	10	Upphör; till befintlig
198007	Skultuna	198007	Norrbo	Hel	2006-01-01	16	Utvidgas och namnändras
198008	Lillhärad	198009	Dingtuna-Lillhärad	Hel	2006-01-01	10	Upphör; till befintlig
198009	Dingtuna	198009	Dingtuna-Lillhärad	Hel	2006-01-01	16	Utvidgas och namnändras
198011	Irsta	198011	Kungsåra	Hel	2006-01-01	16	Utvidgas och namnändras
198012	Kärrbo	198011	Kungsåra	Hel	2006-01-01	10	Upphör; till befintlig
198013	Kungsåra	198011	Kungsåra	Hel	2006-01-01	10	Upphör; till befintlig
198014	Ängsö	198011	Kungsåra	Hel	2006-01-01	10	Upphör; till befintlig
198015	Björksta	198011	Kungsåra	Hel	2006-01-01	10	Upphör; till befintlig
198016	Hubbo	198016	Tillberga	Hel	2006-01-01	16	Utvidgas och namnändras
198017	Tillberga	198016	Tillberga	Hel	2006-01-01	10	Upphör; till befintlig
198018	Tortuna	198016	Tillberga	Hel	2006-01-01	10	Upphör; till befintlig
198019	Sevalla	198016	Tillberga	Hel	2006-01-01	10	Upphör; till befintlig
198021	Viksäng	198001	Västerås domkyrkoförs.	Hel	2006-01-01	10	Upphör; till befintlig
198022	Gideonsberg	198022	Skerike-Gideonsberg	Hel	2006-01-01	16	Utvidgas och namnändras
198022	Skerike-Gideonsberg	198022	Skerike	Hel	2014-01-01	40	Namnändrad (ej kodändrad)
198022	Skerike-Gideonsberg	198025	Gideonsberg	Del	2014-01-01	12	Ger del till nybildad
198100	Sala	198101	Sala	Hel	1967-01-01	23	Kodändrad; annat än 20-22
198100	Sala	198100	Sala	Hel	1962-01-01	16	Utvidgas och namnändras
198101	Sala stadsförs.	198100	Sala	Hel	1962-01-01	23	Kodändrad; annat än 20-22
198102	Sala landsförs.	198100	Sala	Hel	1962-01-01	10	Upphör; till befintlig
198102	Västerfärnebo	198102	Västerfärnebo-Fläckebo	Hel	2008-01-01	16	Utvidgas och namnändras
198103	Fläckebo	198102	Västerfärnebo-Fläckebo	Hel	2008-01-01	10	Upphör; till befintlig
198200	Västanfors	198201	Västanfors	Hel	1967-01-01	23	Kodändrad; annat än 20-22
198201	Västanfors	198201	Västanfors-Västervåla	Hel	2006-01-01	16	Utvidgas och namnändras
198202	Västervåla	198201	Västanfors-Västervåla	Hel	2006-01-01	10	Upphör; till befintlig
198300	Köping	198301	Köping	Hel	1967-01-01	23	Kodändrad; annat än 20-22
198301	Köping	198301	Köpingsbygden	Hel	2010-01-01	16	Utvidgas och namnändras
